Family,Genus,species,bar_code,plot_code,X,Y,DBH,leaf_thickness,leaf_toughness,sapwood_density,N,C_N,N15,C13,chlorophyll_concentration,surface_area,SLA
Sapotaceae,Diploon,cuspidatum,NL110076,NL11,116,21,14.9,249.2333323,1.516666651,0.7245,0.020697675,22.81040634,4.926351444,-32.36489084,60.69677544,50.16666667,10.68133421
Sapotaceae,Diploon,cuspidatum,NL110264,NL11,147,32,20.7,273.7666626,1.49666667,0.7198,0.026766048,17.211411,5.424627297,-32.15288118,50.81758957,60.16666667,12.41403029
Sapotaceae,Ecclinusa,lanceolata,T10126,T1,88.5,62.5,22,170,2.794999957,0.60377,0.014804114,33.64242683,3.661131471,-33.20358721,62.34443213,328.7554932,7.695587253
Sapotaceae,Ecclinusa,ramiflora,M17116110,M1711,19,83,26.3,232,2.044999957,0.6367,0.01911001,25.98052497,1.416226473,-33.64039419,91.18975888,39.96666667,8.082238011
Sapotaceae,Ecclinusa,ramiflora,NL110239,NL11,134,80,22,264.7666575,2.01000003,0.5584,0.014013401,34.08231506,3.923212696,-30.19785429,34.4609298,93.96666667,12.0264506
Sapotaceae,Elaeoluma,nuda,P01860093,P018,42,63,61.1,257.299998,1.810000022,0.636,0.014628484,32.59335957,1.487779871,-31.52134447,62.90045436,54.93333333,8.592283839
Sapotaceae,Elaeoluma,sp. B1,P00610611,P006,74,175,44.2,240.799998,2.530000051,0.6583,0.015949146,31.70109415,-0.795881022,-29.62356557,62.46769406,23.46666667,8.55407064
Sapotaceae,Manilkara,bidentata,LV109027,LV1,115.5,61.4,28.34394904,324.6666667,2.279999971,0.78299,0.014375001,33.38381535,0.724681977,-30.88096016,51.1959723,167.6460012,8.084520288
Sapotaceae,Manilkara,bidentata,LV109042,LV1,113,38.7,28.98089172,334.3333333,2.036666671,0.65793,0.017309372,29.1371687,0.603213927,-32.78620449,113.0569534,141.0382996,6.541665166
Sapotaceae,Manilkara,bidentata,LV109146,LV1,124.8,43.7,16.24203822,344.6666667,2.273333391,NA,0.015503901,31.00991299,1.39460019,-31.55505141,105.9866635,121.0519015,6.905413658
Sapotaceae,Manilkara,bidentata,LV109149,LV1,134.4,49,20.70063694,380,2.696666638,NA,0.01466925,34.1227634,1.374594018,-31.01045533,86.84312335,118.4683355,6.294810568
Sapotaceae,Manilkara,bidentata,LV109215,LV1,140.2,75.6,19.42675159,354.3333333,2.466666698,NA,0.015766625,30.72575982,1.149151667,-32.23790713,82.17923061,192.6143341,6.801353564
Sapotaceae,Manilkara,bidentata,LV109267,LV1,154.3,28.3,19.74522293,325,2.606666644,NA,0.015641854,29.92784442,1.32007031,-32.16065071,90.15768614,258.3473409,7.538586036
Sapotaceae,Manilkara,bidentata,LV109293,LV1,149.5,69.6,12.10191083,324,1.783333341,NA,0.007618783,59.76594805,-1.010276993,-33.60858505,47.85070541,109.9637655,8.818264941
Sapotaceae,Manilkara,bidentata,LV109387,LV1,167,28.8,64.64968153,308,2.619999965,0.68741,0.015477075,31.87886968,0.926246573,-30.53663387,59.01975079,47.56739934,7.131544175
Sapotaceae,Manilkara,bidentata,LV109447,LV1,181.7,36.4,22.92993631,345.3333333,2.313333352,NA,NA,NA,NA,NA,94.26308328,110.5709991,6.070881973
Sapotaceae,Manilkara,bidentata,LV112590,LV1,191,3.4,12.7388535,277.3333333,1.229999979,NA,NA,NA,NA,NA,36.10432302,160.1100006,12.02027016
Sapotaceae,Manilkara,bidentata,M17116014,M1711,16,8,15.2,313.5333252,2.419999917,0.8662,0.015914774,30.66684912,-0.368866417,-32.90826825,103.9121221,149.7,7.597699341
Sapotaceae,Manilkara,bidentata,M17116058,M1711,18,39,20.5,301.1333415,2.483333349,0.7394,0.015502574,30.05915476,3.783879033,-32.34131901,69.45158441,206.4666667,8.723943486
Sapotaceae,Manilkara,bidentata,M17116095,M1711,19,80,62.4,354.0999959,2.103333275,NA,0.017658888,27.50515905,2.14776719,-29.9287236,105.4170356,68.96666667,5.803646471
Sapotaceae,Manilkara,bidentata,M17116419,M1711,29,89,67.5,313.0999959,2.103333314,NA,0.016132151,30.30664063,0.215337955,-32.82484197,90.40445831,117.0333333,7.048785291
Sapotaceae,Manilkara,bidentata,M17116431,M1711,33,80,44.2,327.5666707,2.716666698,NA,0.015811762,30.80343898,0.557786813,-33.41433939,122.8808904,104.1333333,7.597276286
Sapotaceae,Manilkara,bidentata,M17116881,M1711,76,6,13.4,274.1333415,2.326666713,0.7846,0.015861413,29.87400473,1.62904726,-33.59937773,97.12083386,160.5333333,9.229589996
Sapotaceae,Manilkara,bidentata,NL110492,NL11,185,71,61.2,299.1333415,2.126666625,0.805,0.016213718,29.50318416,4.11153889,-32.8840306,91.23125647,122.9333333,8.764258422
Sapotaceae,Manilkara,bidentata,P01860216,P018,76,51,27.4,339.2333374,2.459999959,0.7283,0.014537381,33.20229146,1.208236261,-33.10644253,113.4629102,108.7666667,6.349484264
Sapotaceae,Manilkara,bidentata,P01860330,P018,19,29,33.4,310.8666585,1.703333298,0.7381,0.015305557,31.66564497,1.326942649,-33.41084033,95.98588257,172.3333333,7.057057081
Sapotaceae,Manilkara,bidentata,P01860396,P018,75,71,71.8,373.2333374,1.086666683,0.7863,0.016906746,29.99247507,1.164349431,-29.98463774,103.07452,79.83333333,5.409984278
Sapotaceae,Manilkara,bidentata,P01860475,P018,77,94,42.8,347,2.233333349,0.7323,0.015984553,29.67884607,3.258551471,-32.08548746,77.79646469,79.56666667,7.002053308
Sapotaceae,Manilkara,huberi,NH200061,NH20,15,322,22,348.0999959,2.699999968,0.8047,0.014502561,34.69092997,3.595961206,-30.40846681,82.40735367,91.8,4.849445308
Sapotaceae,Manilkara,huberi,NH200285,NH20,55,370,68.8,318.6666667,2.186666727,0.7113,0.015089843,35.0595209,1.926309552,-29.08243054,63.27305369,101.1666667,5.32456147
Sapotaceae,Manilkara,huberi,NH200405,NH20,76,376,79.5,311,2.100000064,0.8109,0.013250552,39.49088332,0.955091957,-32.00427717,78.81891091,90.83333333,4.746559786
Sapotaceae,Manilkara,huberi,NH200537,NH20,98,384,90,330.2999878,2.099999905,0.6868,0.017086837,30.48695268,1.375984686,-30.87461897,92.56793232,100,5.293806306
Sapotaceae,Manilkara,huberi,NL110550,NL11,195,84,42.2,327.6666667,2.846666654,0.7309,0.014860766,35.77552671,4.421440162,-31.28403578,80.00063376,94.3,5.622019139
Sapotaceae,Micropholis,cayennensis,LV109062,LV1,105.8,23,50.63694268,439.6666667,2.103333314,0.4937,0.015228254,33.80941492,1.686078691,-30.93640724,88.77037241,117.4527995,5.412571313
Sapotaceae,Micropholis,cayennensis,LV109222,LV1,137,62.7,62.42038217,572.3333333,2.956666708,0.58951,0.014407548,37.02212104,0.552816042,-31.06451848,76.06830892,105.3705343,4.687996544
Sapotaceae,Micropholis,cayennensis,LV109292,LV1,149.6,55.8,71.65605096,619,3.093333364,NA,0.013817701,38.22787221,0.80640609,-31.06034958,90.98252174,88.75746663,3.856225905
Sapotaceae,Micropholis,cayennensis,LV109370,LV1,159.8,59,12.10191083,373.3333333,2.063333313,NA,0.014728735,33.59878095,0.663900602,-34.70659044,64.52627022,85.64276505,8.575710809
Sapotaceae,Micropholis,cayennensis,LV109404,LV1,158.5,2.4,11.30573248,383.3333333,1.940000017,NA,0.014530629,33.30844191,2.543678857,-33.11551798,84.48420975,123.0748316,7.732450387
Sapotaceae,Micropholis,cayennensis,LV109451,LV1,183.5,33,49.36305732,452.6666667,3.343333244,NA,NA,NA,NA,NA,115.4109179,81.47566732,4.932936306
Sapotaceae,Micropholis,cayennensis,NH200222,NH20,42,360,40.8,432.8000081,3.053333362,0.697,0.016915283,29.78310123,1.67481662,-31.97935733,110.1559897,187.7666667,5.439884104
Sapotaceae,Micropholis,cayennensis,NH200273,NH20,53,354,18.1,369.5333252,2.063333273,0.7162,0.013494278,37.89253956,1.780463259,-30.98360616,75.00368031,110,6.107718072
Sapotaceae,Micropholis,cayennensis,NH200411,NH20,76,385,52,466,3.129999955,0.4937,0.016327342,25.29540509,3.124590472,-31.68189937,124.3213209,169.5,5.240647314
Sapotaceae,Micropholis,cayennensis,NH200425,NH20,86,303,14.5,388.2333374,2.250000079,0.6626,0.013216619,35.77983303,5.865195306,-33.05154202,72.63343114,259.3333333,9.765281924
Sapotaceae,Micropholis,cayennensis,NH200509,NH20,98,336,14.9,337.3333333,1.719999989,0.7096,0.016939773,29.22707943,3.585224456,-31.88557678,65.09591908,69.63333333,8.94263689
Sapotaceae,Micropholis,cayennensis,NL110447,NL11,173,80,44.1,432.2333374,2.773333311,0.652,0.015795324,31.68974837,4.508942229,-31.29761816,80.82136798,138.5666667,5.314497715
Sapotaceae,Micropholis,egensis,LV109444,LV1,179.6,38.3,52.22929936,380,1.726666649,0.56212,NA,NA,NA,NA,75.49904243,13.55740007,5.358656235
Sapotaceae,Micropholis,egensis,NL110105,NL11,112,71,10.5,259.1333364,1.133333325,0.6429,0.017261533,25.21676424,2.99221247,-33.27534412,46.30401225,42.4,13.14049574
Sapotaceae,Micropholis,egensis,NL110515,NL11,191,6,11.5,251.2333374,1.369999965,0.5343,0.019048127,24.90412874,2.287676625,-32.85694646,60.6363329,36.7,11.70031881
Sapotaceae,Micropholis,egensis,P00610052,P006,1,214,39.1521,310.4333293,1.443333348,0.6188,0.017578222,27.60204838,-1.434495911,-31.93694697,65.92507301,24.5,8.175750934
Sapotaceae,Micropholis,egensis,P00611002,P006,3,165,32.5,351.4333293,1.389999986,0.6266,0.014894955,32.98472664,-2.297139333,-30.24813926,76.49746889,37,6.698853569
Sapotaceae,Micropholis,guyanensis,A110030,A11,12,21,45.1,280.7666626,1.946666638,0.64,0.020282457,26.57618793,1.56311693,-31.90614502,67.15058185,36.9,6.871508374
Sapotaceae,Micropholis,guyanensis,A110074,A11,5,74,19.4,200.4666646,0.933333337,0.71,0.016982222,29.38844098,2.133764105,-33.56076209,67.34558409,16.16666667,10.16771493
Sapotaceae,Micropholis,guyanensis,B420003,B4,11,59,31.7,249.6666667,1.263333321,0.65,0.026580827,20.21940175,3.411612151,-31.79522429,68.19538858,40.26666667,8.869309913
Sapotaceae,Micropholis,guyanensis,B421009,B4,25,29,57,309.3333333,1.666666667,0.61,0.023550534,23.4860587,1.340515388,-30.98939798,79.70386817,18.03333333,6.486810618
Sapotaceae,Micropholis,guyanensis,B421065,B4,NA,NA,NA,230.5666656,1.233333349,NA,0.019103318,27.45036082,1.424108466,-32.21594431,72.22120721,48.23333333,9.305466195
Sapotaceae,Micropholis,guyanensis,B446029,B4,80,0,23.4,254.6666616,0.856666664,NA,0.024058513,21.84132735,2.220516681,-32.52402301,79.92635992,26.66666667,8.574490631
Sapotaceae,Micropholis,guyanensis,B446047,B4,76,20,10.5,239.5333354,1.036666652,0.51,0.021448656,25.6724674,1.625916013,-31.93557204,68.39260683,52.33333333,10.48064109
Sapotaceae,Micropholis,guyanensis,LV109265,LV1,148.3,17.8,19.10828025,266,1.25,0.59841,0.022992129,22.48774222,1.408752082,-33.28725008,65.54144818,66.49919891,9.142877772
Sapotaceae,Micropholis,guyanensis,LV109524,LV1,192.6,65.6,42.03821656,215,1.306666652,NA,0.023485225,22.28458931,0.231927379,-32.47988535,61.85305996,23.9242328,10.85819936
Sapotaceae,Micropholis,guyanensis,LV109546,LV1,186.5,36,41.78343949,318.3333333,2.169999997,NA,0.022809728,23.16790832,0.974493393,-30.03176378,60.09418404,26.17403348,6.774987042
Sapotaceae,Micropholis,guyanensis,M17116013,M1711,17,4,54.3,272.4666748,1.593333324,NA,0.021295004,23.43626998,1.745146414,-31.64856699,68.45844457,44.83333333,7.968009368
Sapotaceae,Micropholis,guyanensis,M17116042,M1711,4,29,41.7,245.5666656,1.193333348,NA,0.021730498,24.26378093,1.891926148,-31.14989251,67.28053833,26.23333333,8.390191955
Sapotaceae,Micropholis,guyanensis,M17116057,M1711,21,34,14.5,260.7666626,1.613333344,0.5411,0.020708447,24.76988492,0.807657093,-30.71494228,43.83917385,40.53333333,8.710601733
Sapotaceae,Micropholis,guyanensis,M17116067,M1711,7,52,10.3,231.6666667,1.326666633,NA,0.021574886,23.89358906,0.410605921,-34.26727635,60.99961035,66.06666667,10.09164946
Sapotaceae,Micropholis,guyanensis,M17116421,M1711,36,96,36.6,286,1.960000038,NA,0.022992371,23.08945941,1.855394426,-31.16721196,81.12151524,39.7,7.072446617
Sapotaceae,Micropholis,guyanensis,M17116459,M1711,41,61,24.7,246,2.186666687,0.6988,0.028855235,17.60130947,0.390200527,-32.09408184,42.22064856,31.1,8.330357107
Sapotaceae,Micropholis,guyanensis,M17116498,M1711,30,35,14.8,231.2333323,1.120000025,NA,0.022681692,22.48447475,1.890551429,-33.23806442,50.87153889,39.9,11.02209919
Sapotaceae,Micropholis,guyanensis,M17116593,M1711,66,53,12,245.3333282,1.433333317,NA,0.020394205,25.6374678,1.353095274,-33.81152791,59.79441942,39.73333333,10.91575099
Sapotaceae,Micropholis,guyanensis,M17116844,M1711,83,54,12.7,276.9000041,1.306666652,NA,0.021092088,24.05908324,-0.403137239,-31.86320909,44.83619396,59.96666667,10.51431896
Sapotaceae,Micropholis,guyanensis,NH200477,NH20,86,382,21.4,264.4333293,1.616666675,0.7162,0.019724413,24.88651779,1.480926431,-31.81323805,53.8372267,75.76666667,8.274481315
Sapotaceae,Micropholis,guyanensis,NL110516,NL11,191,9,38.5,264.1333415,1.606666684,0.6792,0.02114511,23.64542913,4.204932225,-30.95253632,91.31429811,42.03333333,7.881249883
Sapotaceae,Micropholis,guyanensis,NL110551,NL11,200,84,12.5,233.4333344,1.5,0.6411,0.021518005,22.47347177,3.360281553,-34.04632224,70.3209473,73.8,9.148760042
Sapotaceae,Micropholis,guyanensis,P00610003,P006,14,210,21.5,259.6333262,1.220000029,0.6901,NA,NA,NA,NA,35.12290405,18.56666667,9.42470404
Sapotaceae,Micropholis,guyanensis,P01860123,P018,58,50,15.3,265.9000041,1.846666654,0.6296,0.014795351,33.46684225,2.319224166,-34.11639803,64.022903,46.3,9.18650797
Sapotaceae,Micropholis,guyanensis,P01860364,P018,7,27,30.6,261.9000041,1.726666649,0.6354,0.016864451,30.39612057,0.255594619,-31.50294927,85.10790468,23.36666667,7.348008415
Sapotaceae,Micropholis,guyanensis,P01860398,P018,75,73,11.1,244.5666656,1.790000002,0.6087,0.017891415,27.64205,1.315102456,-34.19892865,49.69258739,41.03333333,11.96307078
Sapotaceae,Micropholis,guyanensis,T10041,T1,99.5,8.5,27.4,236.6666667,1.186666648,0.64368,0.023182896,21.42467913,2.396671765,-33.91279879,59.13848701,39.7563324,11.39149935
Sapotaceae,Micropholis,longipedicellata,LV109312,LV1,148.5,82.3,27.38853503,235.3333333,1.470000029,NA,0.015812857,29.91297398,1.185131816,-32.03407568,92.56792912,24.30196699,10.05598642
Sapotaceae,Micropholis,longipedicellata,LV109379,LV1,168,43.8,21.43312102,201,0.75333335,NA,0.017078977,28.15948209,0.336115015,-33.01875512,42.41510012,29.27933375,19.43318614
Sapotaceae,Micropholis,longipedicellata,LV112767,LV1,144.6,47.5,9.872611465,202,0.593333354,0.66834,NA,NA,NA,NA,48.95092107,53.0194664,20.05780576
Sapotaceae,Micropholis,longipedicellata,M17116106,M1711,13,82,26.1,263.1999919,1.476666689,0.515,0.014809784,32.36295992,-1.20272596,-33.81591232,84.6397696,30.23333333,10.91456057
Sapotaceae,Micropholis,longipedicellata,M17116499,M1711,26,37,13.2,254,1.613333344,0.6034,0.014848236,31.86060903,0.186724857,-33.18250233,52.34140889,36.63333333,14.27272735
Sapotaceae,Micropholis,longipedicellata,M17116519,M1711,38,2,19.6,219.6666667,1.183333317,0.5571,0.016907272,28.03649956,0.71804686,-33.97158467,58.42844969,28.93333333,15.86837277
Sapotaceae,Micropholis,longipedicellata,M17116914,M1711,99,57,20.7,228.6666667,2.263333321,0.5543,0.016497895,28.85701958,1.445820075,-35.09434841,69.9856182,30,15.51724103
Sapotaceae,Micropholis,longipedicellata,NL110459,NL11,173,96,15.9,199.5666656,1.063333352,0.561,0.014806453,32.23453166,3.983596546,-33.03395347,34.15397482,22.36666667,14.21610161
Sapotaceae,Micropholis,melinoniana,A110164,A11,28,34,41.6,244.4333344,1.483333349,0.53,0.020705277,23.89439151,1.637925087,-30.50223446,72.7712356,40.8,10.37288129
Sapotaceae,Micropholis,mensalis,LV109410,LV1,173,12.9,14.33121019,213.6666667,1.169999997,0.54755,NA,NA,NA,NA,69.71821847,NA,NA
Sapotaceae,Micropholis,obscura,NH200217,NH20,43,350,51,301.9000041,1.869999965,0.7106,0.014621867,35.20066425,1.065909315,-30.51241237,68.59024776,29.1,6.152220003
Sapotaceae,Micropholis,obscura,P00610293,P006,32,163,60.4789,285.2999878,1.76000003,0.6873,0.01270878,39.9840013,-1.388586851,-30.29110442,63.45993466,23.8,6.187175128
Sapotaceae,Micropholis,porphyrocarpa,NH200474,NH20,82,378,13.4,222.6666667,1.179999987,0.6325,0.016665117,29.48166178,1.38914947,-33.15424018,50.33359416,41.9,9.324925885
Sapotaceae,Micropholis,sanctae-rosae,NH200404,NH20,75,375,12,215.5333354,0.866666655,0.6793,0.017702933,27.79683485,0.722816875,-33.65068519,55.81599675,42.73333333,11.33510156
Sapotaceae,Micropholis,sanctae-rosae,NH200680,NH20,90,353,10.1,218.8666687,1.323333343,0.6413,0.01648103,29.71107218,1.753912475,-33.64697142,50.65594723,29.76666667,11.09316801
Sapotaceae,Micropholis,sanctae-rosae,NH200696,NH20,NA,NA,NA,218.899999,1.063333313,NA,0.016353601,30.15996832,0.671991211,-33.45749999,56.90949022,52.1,10.30323013
Sapotaceae,Micropholis,sanctae-rosae,T10374,T1,20.5,76,13.7,213.3333333,1.379999995,0.67021,0.020806129,23.47635911,2.525227733,-34.37787952,57.49058494,21.63786666,13.38424743
Sapotaceae,Micropholis,sp. B2,LV109309,LV1,152.4,83.4,27.07006369,253.3333333,1.48666664,0.73195,0.021524144,24.8523866,2.194654692,-32.06257247,50.06591052,79.39533234,8.766507042
Sapotaceae,Micropholis,sp. B2,LV109388,LV1,167,24.4,33.12101911,338.6666667,2.096666614,NA,0.022710203,23.72245352,0.959020614,-30.98795468,60.99961267,54.85023371,7.850701331
Sapotaceae,Micropholis,sp. B2,LV109478,LV1,182.8,80.3,14.96815287,365.3333333,1.74666667,NA,0.01542207,31.23630434,1.577747977,-31.8902887,69.18570514,137.0283356,7.393615146
Sapotaceae,Micropholis,sp. B3,LV109436,LV1,176,28.9,31.52866242,271.6666667,2.123333295,NA,NA,NA,NA,NA,77.57875644,23.98909982,6.725915882
Sapotaceae,Micropholis,venulosa,B430014,B4,44,8,24.5,153.3333333,0.933333337,0.57,0.018130622,27.67063943,4.414399983,-33.07177324,60.33473081,7.733333333,13.89221562
Sapotaceae,Micropholis,venulosa,M17116018,M1711,1,9,16.2,159.6666667,1.156666676,0.6829,0.02247991,20.47291043,-0.082313888,-32.3332753,62.90045436,11.66666667,19.88636374
Sapotaceae,Micropholis,venulosa,M17116039,M1711,14,28,20.8,191.4333344,0.839999974,0.676,0.019302215,24.38100591,2.11694851,-30.54624985,36.59979391,7.533333333,15.37415006
Sapotaceae,Micropholis,venulosa,M17116457,M1711,41,63,13.8,165.4666646,1.316666683,0.5765,0.024460342,18.8215525,-4.729242478,-31.656599,54.22935104,16.13333333,20.59574473
Sapotaceae,Micropholis,venulosa,M17116539,M1711,57,15,11.3,164.2333323,1.145000011,NA,0.021801524,20.81985617,-3.201680146,-33.80267931,72.70230836,21.66666667,22.4137926
Sapotaceae,Micropholis,venulosa,NH200050,NH20,1,396,18.7,267.7666677,1.193333348,0.5926,0.017949023,27.80801139,-0.811178346,-33.5190094,80.82136798,29.86666667,10.41860484
Sapotaceae,Micropholis,venulosa,NH200082,NH20,12,372,32.8,156.1333313,0.626666665,0.5115,0.019356265,25.3146498,2.791611715,-30.32750923,62.77659557,8.566666667,11.78899091
Sapotaceae,Micropholis,venulosa,NL110260,NL11,150,25,25.4,141.2333323,1.026666681,0.5814,0.019195133,25.88004845,5.722013109,-31.92611661,46.86775288,7.533333333,14.58064505
Sapotaceae,Micropholis,venulosa,NL110297,NL11,148,95,11.3,123.2333323,0.483333319,0.584,0.019684131,23.96918249,5.438773486,-34.32825962,52.01255166,12.6,18.99497478
Sapotaceae,Micropholis,venulosa,P00610799,P006,96,139,24,185.5333354,NA,0.5271,0.018151274,27.09628481,-0.03675507,-31.88186608,54.3417153,4.5,9.854014457
Sapotaceae,Micropholis,venulosa,P01860045,P018,39,14,26.3,152.7666677,0.776666661,0.5778,0.020199354,24.27393574,3.1659185,-31.69454982,60.75726141,10.53333333,12.39215673
Sapotaceae,Micropholis,venulosa,P01860509,P018,8,93,47,301.9666545,2.149999936,0.5325,0.016533148,29.93939364,0.4431234,-31.07713721,70.05258648,20.63333333,7.56723713
Sapotaceae,Pouteria,ambelaniifolia,NH200025,NH20,5,341,13.2,344.8000081,3.476666609,0.9161,0.011691744,39.62630673,0.544764289,-33.09056674,81.8001843,72.53333333,6.355140252
Sapotaceae,Pouteria,ambelaniifolia,P01860028,P018,24,52,29.6,396.5666707,3.136666695,0.7935,0.011928549,40.38080264,2.363452562,-32.91511362,105.9866635,117.4,5.26772361
Sapotaceae,Pouteria,ambelaniifolia,P01860090,P018,49,63,34.4,289.4666748,1.893333395,0.8065,0.013593785,34.69587492,1.527848568,-32.1836135,66.76181148,48.9,8.912515361
Sapotaceae,Pouteria,bangii,P01860051,P018,40,24,22.6,225.6666667,1.676666657,0.7788,0.012332254,38.68585808,0.961525184,-33.78312368,70.25378178,84.96666667,7.593089218
Sapotaceae,Pouteria,bangii,P01860109,P018,51,28,22,241.3333333,1.853333354,0.7507,0.014631097,33.68364744,0.6326533,-32.1395723,56.38980073,160.1666667,9.238608004
Sapotaceae,Pouteria,bangii,P01860148,P018,60,11,25.5,223.899999,1.796666662,0.8444,0.015981096,31.40507416,1.553397755,-33.66919866,70.99521617,61.93333333,9.023797893
Sapotaceae,Pouteria,bangii,P01860275,P018,99,1,11.5,210.7666677,1.896666686,0.7933,0.015733935,32.07382152,0.6170444,-33.0672437,104.662019,121.8666667,7.508728756
Sapotaceae,Pouteria,bangii,T10027,T1,108.5,79.5,31.8,293.3333333,2.099999984,0.81662,0.017349082,28.47514779,2.444989973,-32.45298067,118.9802275,84.15786743,7.136054238
Sapotaceae,Pouteria,benai,NH200354,NH20,60,398,26,169.6666667,1.293333292,0.6589,0.012524446,36.98365908,-1.399826866,-31.93064797,20.7524204,21.53333333,13.10344865
Sapotaceae,Pouteria,bilocularis,A110188,A11,26,7,13.2,263,2.416666667,0.77,0.016743132,33.27004267,1.799131879,-33.32110849,98.80151374,33.6,6.359621537
Sapotaceae,Pouteria,bilocularis,M17116613,M1711,58,69,23.2,155.899999,1.136666636,0.7911,0.018645329,27.20771465,0.784712123,-34.95264443,36.87140403,18.93333333,16.95522384
Sapotaceae,Pouteria,bilocularis,M17116644,M1711,58,92,15.4,218,1.793333332,0.8921,0.016906176,30.7503552,1.105579833,-35.13111194,88.04340062,29.36666667,8.944162307
Sapotaceae,Pouteria,bilocularis,NL110510,NL11,193,1,22,252,1.620000005,0.7259,0.021369143,23.5569089,4.458914368,-32.2890104,86.84312942,49.36666667,8.209534277
Sapotaceae,Pouteria,bilocularis,P00610009,P006,5,127,27.1,195.100001,1.140000006,0.7209,0.021584464,20.97621331,-0.887224338,-33.10668187,73.81119929,17.3,10.83507302
Sapotaceae,Pouteria,bilocularis,P00610337,P006,49,149,24.4,289.0999959,1.606666644,0.5308,0.017038308,31.35972304,-2.504299323,-32.24874875,110.8495059,16.43333333,5.162303594
Sapotaceae,Pouteria,cladantha,NH200024,NH20,8,337,11,242.7666626,0.949999968,0.8959,0.014517256,34.64145952,0.360010404,-34.21734861,73.9507255,25.53333333,8.549107306
Sapotaceae,Pouteria,cladantha,NH200203,NH20,40,327,33,347.7666626,1.346666654,0.8243,0.009438153,52.77623397,-1.493653655,-33.63407912,70.32094474,18.7,5.849843549
Sapotaceae,Pouteria,cladantha,NH200245,NH20,54,304,27.1,225.1333313,0.866666675,0.8275,0.015095212,32.48095621,0.288453417,-33.16573046,65.92507545,37.6,9.834350353
Sapotaceae,Pouteria,cuspidata,A110044,A11,1,42,12.3,184.2333323,1.700000048,0.55,0.020977637,23.54919532,2.061985655,-33.11861725,82.86517284,28.76666667,12.5436045
Sapotaceae,Pouteria,cuspidata,A110118,A11,21,84,17.5,234.2333272,1.200000008,0.83,0.014543308,32.24483226,2.07552166,-33.69305181,72.84021555,34.03333333,8.719043746
Sapotaceae,Pouteria,cuspidata,B446030,B4,92,12,18.3,238.8666636,0.910000006,0.746334962,0.021179408,21.30096545,1.92538688,-33.27357249,90.32213357,33.4,9.303621238
Sapotaceae,Pouteria,cuspidata,M17116088,M1711,7,66,14.8,262.5666707,1.483333349,0.8292,0.013137573,36.91610916,-1.568526813,-30.91000051,45.64274905,51.2,10.4632153
Sapotaceae,Pouteria,cuspidata,T10153,T1,78.5,36,28.5,230,0.883333325,0.81061,0.020194169,23.92536598,2.253163219,-33.87064915,78.74552468,42.53513209,11.25268041
Sapotaceae,Pouteria,cuspidata,T10273,T1,45,46,14.3,240,1.046666682,0.793672627,0.017413004,28.05190632,0.58905243,-33.17116116,67.54099943,29.16406631,10.51588927
Sapotaceae,Pouteria,decorticans,M17116475,M1711,37,43,17.2,193.100001,1.716666659,0.8181,0.017770267,28.76504585,1.242511011,-33.49600769,60.81778854,65.63333333,10.7185628
Sapotaceae,Pouteria,decorticans,M17116552,M1711,65,25,10.5,192.3666636,2.133333286,0.8307,0.022838583,22.15206342,1.472152001,-33.16172798,55.18917812,95.16666667,16.184807
Sapotaceae,Pouteria,decorticans,M17116872,M1711,76,16,21,220.200002,2.179999948,0.7828,0.017594585,28.67609523,2.088620217,-34.52617787,66.76180901,61.43333333,9.772004358
Sapotaceae,Pouteria,decorticans,NH200123,NH20,28,360,20.8,157.5666656,1.450000008,0.782,0.018702191,26.140835,-0.3029338,-34.74709766,63.58473403,74.03333333,12.84557502
Sapotaceae,Pouteria,decorticans,NH200489,NH20,97,302,19.2,245.2333374,2.196666598,0.8432,0.017830645,29.20967447,3.303238627,-31.58342556,58.31066774,70.46666667,6.522678192
Sapotaceae,Pouteria,decorticans,NL110104,NL11,112,71,25.3,260.4333293,2.056666652,0.8023,0.015282776,33.17806078,4.257418831,-32.96081135,58.13428635,49.43333333,6.52728869
Sapotaceae,Pouteria,decorticans,NL110117,NL11,110,90,17.2,228.5666656,1.74666667,NA,0.019567297,25.89117996,4.260125685,-33.95649725,87.1618233,41.3,8.445807899
Sapotaceae,Pouteria,decorticans,NL110158,NL11,121,64,18.7,226.899999,1.973333359,NA,0.018071535,27.58498783,4.179236442,-33.02899525,72.90924562,79.9,9.696602164
Sapotaceae,Pouteria,decorticans,NL110159,NL11,125,65,16.1,226.899999,1.893333316,NA,0.017290018,29.46143619,3.986197207,-33.32221249,79.33416948,65.2,8.511749208
Sapotaceae,Pouteria,decorticans,NL110422,NL11,172,33,19.4,230,1.856666644,NA,0.017088065,30.04227137,3.694270634,-31.930585,75.35724957,70.43333333,8.077217136
Sapotaceae,Pouteria,decorticans,NL110547,NL11,192,68,23.1,253.5333354,2.209999959,NA,0.01863494,27.438169,3.281093231,-31.8375817,83.55585261,79.7,7.43701392
Sapotaceae,Pouteria,decorticans,T10207,T1,63,66,15.9,240,1.950000008,0.68655,0.015827036,30.55394428,2.144350116,-34.45021451,98.09065098,67.76526515,8.850491782
Sapotaceae,Pouteria,durlandii,M17116508,M1711,47,20,16.4,337.2333374,2.643333276,0.5968,0.01695036,29.31526788,1.116554992,-32.01034905,91.06537153,153.5,6.531914938
